DemandRegion,Product,ShipmentSize,ServiceLevel,Period,DemandBundle,AmountDemanded,SolverInclude
ST_5152_DT_TN_Dunlap_37327-3132,DT,Outbound,DTR_SVC,Peak_2021,ST_5152_DT_TN_Dunlap_37327-3132,1379,Yes
ST_5153_DT_NC_Raleigh_27617-7351,DT,Outbound,DTR_SVC,Peak_2021,ST_5153_DT_NC_Raleigh_27617-7351,2806,Yes
ST_5154_DT_FL_Lauderhill_33313-1208,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5154_DT_FL_Lauderhill_33313-1208,865,Yes
ST_5154_DT_FL_Lauderhill_33313-1208,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5154_DT_FL_Lauderhill_33313-1208,1258,Yes
ST_5155_DT_PA_Limerick_19468-3451,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5155_DT_PA_Limerick_19468-3451,723,Yes
ST_5155_DT_PA_Limerick_19468-3451,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5155_DT_PA_Limerick_19468-3451,2246,Yes
ST_5156_DT_MO_Rolla_65401-4264,DT,Outbound,DTR_SVC,Peak_2021,ST_5156_DT_MO_Rolla_65401-4264,2262,Yes
ST_5157_DT_NJ_Linden_07036-1137,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5157_DT_NJ_Linden_07036-1137,881,Yes
ST_5157_DT_NJ_Linden_07036-1137,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5157_DT_NJ_Linden_07036-1137,1968,Yes
ST_5158_DT_FL_Palm Coast_32164-8411,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5158_DT_FL_Palm Coast_32164-8411,1115,Yes
ST_5158_DT_FL_Palm Coast_32164-8411,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5158_DT_FL_Palm Coast_32164-8411,2416,Yes
ST_5159_DT_WI_De Pere_54115-3931,DT,Outbound,DTR_SVC,Peak_2021,ST_5159_DT_WI_De Pere_54115-3931,1216,Yes
ST_515_DT_TN_Decherd_37324-3819,DT,Outbound,DTR_SVC,Peak_2021,ST_515_DT_TN_Decherd_37324-3819,2170,Yes
ST_5160_DT_FL_Wauchula_33873-3350,DT,Outbound,DTR_SVC,Peak_2021,ST_5160_DT_FL_Wauchula_33873-3350,1416,Yes
ST_5161_DT_CO_Ft. Collins_80524-1242,DT,Outbound,DTR_SVC,Peak_2021,ST_5161_DT_CO_Ft. Collins_80524-1242,1528,Yes
ST_5162_DT_NJ_Toms River_08753-3835,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5162_DT_NJ_Toms River_08753-3835,670,Yes
ST_5162_DT_NJ_Toms River_08753-3835,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5162_DT_NJ_Toms River_08753-3835,1584,Yes
ST_5163_DT_OR_Portland_97217-7546,DT,Outbound,DTR_SVC,Peak_2021,ST_5163_DT_OR_Portland_97217-7546,2452,Yes
ST_5164_DT_TX_Crowley_76036-4371,DT,Outbound,DTR_SVC,Peak_2021,ST_5164_DT_TX_Crowley_76036-4371,1985,Yes
ST_5165_DT_GA_Forsyth_31029-2122,DT,Outbound,DTR_SVC,Peak_2021,ST_5165_DT_GA_Forsyth_31029-2122,1466,Yes
ST_5166_DT_TX_Arlington_76016-4453,DT,Outbound,DTR_SVC,Peak_2021,ST_5166_DT_TX_Arlington_76016-4453,2520,Yes
ST_5168_DT_ME_Lincoln_4457,DT,Outbound,DTR_SVC,Peak_2021,ST_5168_DT_ME_Lincoln_4457,1659,Yes
ST_5169_DT_IL_Chicago_60632-4914,DT,Outbound,DTR_SVC,Peak_2021,ST_5169_DT_IL_Chicago_60632-4914,1731,Yes
ST_516_DT_SC_Myrtle Beach_29588-7740,DT,Outbound,DTR_SVC,Peak_2021,ST_516_DT_SC_Myrtle Beach_29588-7740,2778,Yes
ST_5170_DT_KY_Lawrenceburg_40342-1902,DT,Outbound,DTR_SVC,Peak_2021,ST_5170_DT_KY_Lawrenceburg_40342-1902,1811,Yes
ST_5171_DT_GA_Macon_31210-4566,DT,Outbound,DTR_SVC,Peak_2021,ST_5171_DT_GA_Macon_31210-4566,2564,Yes
ST_5172_DT_NY_S Richmond Hill_11419-2332,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5172_DT_NY_S Richmond Hill_11419-2332,1616,Yes
ST_5172_DT_NY_S Richmond Hill_11419-2332,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5172_DT_NY_S Richmond Hill_11419-2332,2498,Yes
ST_5173_DT_LA_Baton Rouge_70820-8604,DT,Outbound,DTR_SVC,Peak_2021,ST_5173_DT_LA_Baton Rouge_70820-8604,1725,Yes
ST_5174_DT_OH_Youngstown_44511-1851,DT,Outbound,DTR_SVC,Peak_2021,ST_5174_DT_OH_Youngstown_44511-1851,1664,Yes
ST_5175_DT_IL_Olney_62450-3774,DT,Outbound,DTR_SVC,Peak_2021,ST_5175_DT_IL_Olney_62450-3774,1145,Yes
ST_5176_DT_CO_Denver_80237-2318,DT,Outbound,DTR_SVC,Peak_2021,ST_5176_DT_CO_Denver_80237-2318,1760,Yes
ST_5177_DT_MO_Maryville_64468-2608,DT,Outbound,DTR_SVC,Peak_2021,ST_5177_DT_MO_Maryville_64468-2608,1366,Yes
ST_5178_DT_GA_Marietta_30064-3001,DT,Outbound,DTR_SVC,Peak_2021,ST_5178_DT_GA_Marietta_30064-3001,1646,Yes
ST_5179_DT_CA_Benicia_94510-1907,DT,Outbound,DTR_SVC,Peak_2021,ST_5179_DT_CA_Benicia_94510-1907,2110,Yes
ST_5180_DT_FL_Ponte Vedra_32082-3272,DT,Outbound,DTR_SVC,Peak_2021,ST_5180_DT_FL_Ponte Vedra_32082-3272,954,Yes
ST_5181_DT_WI_Appleton_54911-1925,DT,Outbound,DTR_SVC,Peak_2021,ST_5181_DT_WI_Appleton_54911-1925,1658,Yes
ST_5182_DT_CA_San Ysidro_92173-3104,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5182_DT_CA_San Ysidro_92173-3104,1426,Yes
ST_5182_DT_CA_San Ysidro_92173-3104,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5182_DT_CA_San Ysidro_92173-3104,3308,Yes
ST_5183_DT_NV_Las Vegas_89121-7311,DT,Outbound,DTR_SVC,Peak_2021,ST_5183_DT_NV_Las Vegas_89121-7311,1755,Yes
ST_5184_DT_TN_Memphis_38109-7717,DT,Outbound,DTR_SVC,Peak_2021,ST_5184_DT_TN_Memphis_38109-7717,1719,Yes
ST_5185_DT_NY_Brooklyn_11234-3522,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5185_DT_NY_Brooklyn_11234-3522,1214,Yes
ST_5185_DT_NY_Brooklyn_11234-3522,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5185_DT_NY_Brooklyn_11234-3522,2495,Yes
ST_5186_DT_NJ_Ewing_08638-3204,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5186_DT_NJ_Ewing_08638-3204,1172,Yes
ST_5186_DT_NJ_Ewing_08638-3204,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5186_DT_NJ_Ewing_08638-3204,2259,Yes
ST_5187_DT_CA_Redondo Beach_90278-3112,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5187_DT_CA_Redondo Beach_90278-3112,564,Yes
ST_5187_DT_CA_Redondo Beach_90278-3112,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5187_DT_CA_Redondo Beach_90278-3112,1506,Yes
ST_5188_DT_IN_Indianapolis_46254-2742,DT,Outbound,DTR_SVC,Peak_2021,ST_5188_DT_IN_Indianapolis_46254-2742,2366,Yes
ST_5189_DT_CA_Fontana_92336-0231,DT,Outbound,DTR_SVC,Peak_2021,ST_5189_DT_CA_Fontana_92336-0231,3147,Yes
ST_518_DT_OH_Canton_44718-2526,DT,Outbound,DTR_SVC,Peak_2021,ST_518_DT_OH_Canton_44718-2526,2845,Yes
ST_5190_DT_WA_Burlington_98233-3251,DT,Outbound,DTR_SVC,Peak_2021,ST_5190_DT_WA_Burlington_98233-3251,2362,Yes
ST_5191_DT_NY_Bronx_10459-5186,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5191_DT_NY_Bronx_10459-5186,1436,Yes
ST_5191_DT_NY_Bronx_10459-5186,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5191_DT_NY_Bronx_10459-5186,2774,Yes
ST_5192_DT_KY_Louisville_40207-3205,DT,Outbound,DTR_SVC,Peak_2021,ST_5192_DT_KY_Louisville_40207-3205,2594,Yes
ST_5193_DT_CA_Stockton_95219-7225,DT,Outbound,DTR_SVC,Peak_2021,ST_5193_DT_CA_Stockton_95219-7225,2867,Yes
ST_5194_DT_MA_West Springfield_01089-4901,DT,Outbound,DTR_SVC,Peak_2021,ST_5194_DT_MA_West Springfield_01089-4901,3023,Yes
ST_5195_DT_CA_Northridge_91325-4300,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5195_DT_CA_Northridge_91325-4300,585,Yes
ST_5195_DT_CA_Northridge_91325-4300,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5195_DT_CA_Northridge_91325-4300,1440,Yes
ST_5196_DT_FL_Spring Hill_34608-5093,DT,Outbound,DTR_SVC,Peak_2021,ST_5196_DT_FL_Spring Hill_34608-5093,1800,Yes
ST_5197_DT_LA_Plaquemine_70764,DT,Outbound,DTR_SVC,Peak_2021,ST_5197_DT_LA_Plaquemine_70764,1609,Yes
ST_5198_DT_TX_Brownsville_78520-5024,DT,Outbound,DTR_SVC,Peak_2021,ST_5198_DT_TX_Brownsville_78520-5024,2316,Yes
ST_5199_DT_DE_Millsboro_19966-6289,DT,Outbound,DTR_SVC,Peak_2021,ST_5199_DT_DE_Millsboro_19966-6289,2331,Yes
ST_519_DT_FL_Chiefland_32626-1924,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_519_DT_FL_Chiefland_32626-1924,581,Yes
ST_519_DT_FL_Chiefland_32626-1924,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_519_DT_FL_Chiefland_32626-1924,1555,Yes
ST_51_DT_GA_Valdosta_31601-3502,DT,Outbound,DTR_SVC,Peak_2021,ST_51_DT_GA_Valdosta_31601-3502,2880,Yes
ST_5200_DT_NJ_Elmwood Park_07407-1841,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5200_DT_NJ_Elmwood Park_07407-1841,1046,Yes
ST_5200_DT_NJ_Elmwood Park_07407-1841,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5200_DT_NJ_Elmwood Park_07407-1841,1808,Yes
ST_5201_DT_NY_Gouverneur_13642-1513,DT,Outbound,DTR_SVC,Peak_2021,ST_5201_DT_NY_Gouverneur_13642-1513,1184,Yes
ST_5202_DT_SC_North Charleston_29406-6082,DT,Outbound,DTR_SVC,Peak_2021,ST_5202_DT_SC_North Charleston_29406-6082,2450,Yes
ST_5203_DT_MN_Inver Grove Heights_55076-2025,DT,Outbound,DTR_SVC,Peak_2021,ST_5203_DT_MN_Inver Grove Heights_55076-2025,1745,Yes
ST_5204_DT_FL_Holly Hill_32117-2220,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5204_DT_FL_Holly Hill_32117-2220,945,Yes
ST_5204_DT_FL_Holly Hill_32117-2220,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5204_DT_FL_Holly Hill_32117-2220,1952,Yes
ST_5205_DT_FL_Tallahassee_32304-1033,DT,Outbound,DTR_SVC,Peak_2021,ST_5205_DT_FL_Tallahassee_32304-1033,1816,Yes
ST_5206_DT_OH_Willoughby Hills_44092-2794,DT,Outbound,DTR_SVC,Peak_2021,ST_5206_DT_OH_Willoughby Hills_44092-2794,1464,Yes
ST_5207_DT_PA_Carnegie_15106-3646,DT,Outbound,DTR_SVC,Peak_2021,ST_5207_DT_PA_Carnegie_15106-3646,1716,Yes
ST_5208_DT_MS_Vicksburg_39183-3135,DT,Outbound,DTR_SVC,Peak_2021,ST_5208_DT_MS_Vicksburg_39183-3135,1830,Yes
ST_5209_DT_VA_Wise_24293-4618,DT,Outbound,DTR_SVC,Peak_2021,ST_5209_DT_VA_Wise_24293-4618,2731,Yes
ST_520_DT_PA_New Castle_16101-1036,DT,Outbound,DTR_SVC,Peak_2021,ST_520_DT_PA_New Castle_16101-1036,2153,Yes
ST_5210_DT_TX_Garland_75041-5921,DT,Outbound,DTR_SVC,Peak_2021,ST_5210_DT_TX_Garland_75041-5921,1977,Yes
ST_5211_DT_CA_Sacramento_95835-1423,DT,Outbound,DTR_SVC,Peak_2021,ST_5211_DT_CA_Sacramento_95835-1423,2735,Yes
ST_5212_DT_CA_San Jose_95125-3603,DT,Outbound,DTR_SVC,Peak_2021,ST_5212_DT_CA_San Jose_95125-3603,3442,Yes
ST_5213_DT_IL_Evergreen Park_60805-2205,DT,Outbound,DTR_SVC,Peak_2021,ST_5213_DT_IL_Evergreen Park_60805-2205,2522,Yes
ST_5214_DT_AL_Gulf Shores_36542-2837,DT,Outbound,DTR_SVC,Peak_2021,ST_5214_DT_AL_Gulf Shores_36542-2837,1520,Yes
ST_5215_DT_FL_Delray Beach_33483-5920,DT,Outbound,DTR_SVC,Peak_2021,ST_5215_DT_FL_Delray Beach_33483-5920,1648,Yes
ST_5216_DT_VA_Richmond_23227-2950,DT,Outbound,DTR_SVC,Peak_2021,ST_5216_DT_VA_Richmond_23227-2950,2088,Yes
ST_5217_DT_RI_Warwick_02886-1534,DT,Outbound,DTR_SVC,Peak_2021,ST_5217_DT_RI_Warwick_02886-1534,2973,Yes
ST_5218_DT_MI_Kalamazoo_49048-6703,DT,Outbound,DTR_SVC,Peak_2021,ST_5218_DT_MI_Kalamazoo_49048-6703,2239,Yes
ST_5219_DT_FL_Hollywood_33020-3539,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5219_DT_FL_Hollywood_33020-3539,970,Yes
ST_5219_DT_FL_Hollywood_33020-3539,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5219_DT_FL_Hollywood_33020-3539,1837,Yes
ST_521_DT_MS_New Albany_38652-3104,DT,Outbound,DTR_SVC,Peak_2021,ST_521_DT_MS_New Albany_38652-3104,1847,Yes
ST_5220_DT_WI_Madison_53717-1712,DT,Outbound,DTR_SVC,Peak_2021,ST_5220_DT_WI_Madison_53717-1712,2293,Yes
ST_5221_DT_NC_Rocky Mount_27801-6291,DT,Outbound,DTR_SVC,Peak_2021,ST_5221_DT_NC_Rocky Mount_27801-6291,1565,Yes
ST_5222_DT_NC_Plymouth_27962-2200,DT,Outbound,DTR_SVC,Peak_2021,ST_5222_DT_NC_Plymouth_27962-2200,1446,Yes
ST_5223_DT_FL_Miami_33185-5919,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5223_DT_FL_Miami_33185-5919,1014,Yes
ST_5223_DT_FL_Miami_33185-5919,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5223_DT_FL_Miami_33185-5919,2685,Yes
ST_5224_DT_NC_Wilson_27893-3469,DT,Outbound,DTR_SVC,Peak_2021,ST_5224_DT_NC_Wilson_27893-3469,3131,Yes
ST_5225_DT_CA_North Highlands_95660-5516,DT,Outbound,DTR_SVC,Peak_2021,ST_5225_DT_CA_North Highlands_95660-5516,2043,Yes
ST_5226_DT_OH_Oregon_43616-3314,DT,Outbound,DTR_SVC,Peak_2021,ST_5226_DT_OH_Oregon_43616-3314,2967,Yes
ST_5227_DT_OR_Portland_97230,DT,Outbound,DTR_SVC,Peak_2021,ST_5227_DT_OR_Portland_97230,2427,Yes
ST_5228_DT_OH_Cleveland_44127-1740,DT,Outbound,DTR_SVC,Peak_2021,ST_5228_DT_OH_Cleveland_44127-1740,2096,Yes
ST_5229_DT_TX_Pearland_77584-7346,DT,Outbound,DTR_SVC,Peak_2021,ST_5229_DT_TX_Pearland_77584-7346,3064,Yes
ST_522_DT_VA_Martinsville_24112-1820,DT,Outbound,DTR_SVC,Peak_2021,ST_522_DT_VA_Martinsville_24112-1820,3415,Yes
ST_5230_DT_FL_Lutz_33548-4535,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5230_DT_FL_Lutz_33548-4535,573,Yes
ST_5230_DT_FL_Lutz_33548-4535,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5230_DT_FL_Lutz_33548-4535,1568,Yes
ST_5231_DT_NJ_Neptune City_07753-3221,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5231_DT_NJ_Neptune City_07753-3221,495,Yes
ST_5231_DT_NJ_Neptune City_07753-3221,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5231_DT_NJ_Neptune City_07753-3221,994,Yes
ST_5232_DT_NY_Astoria_11103,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5232_DT_NY_Astoria_11103,1120,Yes
ST_5232_DT_NY_Astoria_11103,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5232_DT_NY_Astoria_11103,2098,Yes
ST_5233_DT_CA_Watsonville_95076-3732,DT,Outbound,DTR_SVC,Peak_2021,ST_5233_DT_CA_Watsonville_95076-3732,3235,Yes
ST_5234_DT_CA_Lindsay_93247-2702,DT,Outbound,DTR_SVC,Peak_2021,ST_5234_DT_CA_Lindsay_93247-2702,1726,Yes
ST_5236_DT_FL_Cocoa Beach_32931-2121,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5236_DT_FL_Cocoa Beach_32931-2121,584,Yes
ST_5236_DT_FL_Cocoa Beach_32931-2121,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5236_DT_FL_Cocoa Beach_32931-2121,1284,Yes
ST_5237_DT_CA_Exeter_93221-1224,DT,Outbound,DTR_SVC,Peak_2021,ST_5237_DT_CA_Exeter_93221-1224,1758,Yes
ST_5238_DT_MI_Waterford_48328-2138,DT,Outbound,DTR_SVC,Peak_2021,ST_5238_DT_MI_Waterford_48328-2138,1651,Yes
ST_5239_DT_FL_Fort Myers_33905-5581,DT,Outbound,DTR_SVC,Peak_2021,ST_5239_DT_FL_Fort Myers_33905-5581,1097,Yes
ST_523_DT_SC_Georgetown_29440-2853,DT,Outbound,DTR_SVC,Peak_2021,ST_523_DT_SC_Georgetown_29440-2853,2355,Yes
ST_5240_DT_MS_Diamondhead_39525-3305,DT,Outbound,DTR_SVC,Peak_2021,ST_5240_DT_MS_Diamondhead_39525-3305,1210,Yes
ST_5241_DT_CA_West Sacramento_95691-4991,DT,Outbound,DTR_SVC,Peak_2021,ST_5241_DT_CA_West Sacramento_95691-4991,1746,Yes
ST_5242_DT_GA_Atlanta_30315-5914,DT,Outbound,DTR_SVC,Peak_2021,ST_5242_DT_GA_Atlanta_30315-5914,2274,Yes
ST_5243_DT_MN_Monticello_55362-4567,DT,Outbound,DTR_SVC,Peak_2021,ST_5243_DT_MN_Monticello_55362-4567,1679,Yes
ST_5244_DT_NM_Artesia_88210-3700,DT,Outbound,DTR_SVC,Peak_2021,ST_5244_DT_NM_Artesia_88210-3700,1203,Yes
ST_5245_DT_CT_Bridgeport_06604-2541,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5245_DT_CT_Bridgeport_06604-2541,1358,Yes
ST_5245_DT_CT_Bridgeport_06604-2541,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5245_DT_CT_Bridgeport_06604-2541,2401,Yes
ST_5246_DT_CT_East Haven_06512-0000,DT,Outbound,DTR_SVC,Peak_2021,ST_5246_DT_CT_East Haven_06512-0000,2029,Yes
ST_5247_DT_PA_Mill Hall_17751-1905,DT,Outbound,DTR_SVC,Peak_2021,ST_5247_DT_PA_Mill Hall_17751-1905,1629,Yes
ST_5248_DT_AL_Montgomery_36108-5127,DT,Outbound,DTR_SVC,Peak_2021,ST_5248_DT_AL_Montgomery_36108-5127,1367,Yes
ST_5249_DT_NY_Brooklyn_11226-3202,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5249_DT_NY_Brooklyn_11226-3202,2215,Yes
ST_5249_DT_NY_Brooklyn_11226-3202,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5249_DT_NY_Brooklyn_11226-3202,3270,Yes
ST_524_DT_PA_Boothwyn_19061-3147,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_524_DT_PA_Boothwyn_19061-3147,462,Yes
ST_524_DT_PA_Boothwyn_19061-3147,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_524_DT_PA_Boothwyn_19061-3147,1058,Yes
ST_5250_DT_FL_Key Largo_33037-2650,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5250_DT_FL_Key Largo_33037-2650,605,Yes
ST_5250_DT_FL_Key Largo_33037-2650,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5250_DT_FL_Key Largo_33037-2650,1306,Yes
ST_5251_DT_AL_Atmore_36502-3206,DT,Outbound,DTR_SVC,Peak_2021,ST_5251_DT_AL_Atmore_36502-3206,1521,Yes
ST_5252_DT_TX_Farmers Branch_75234-8300,DT,Outbound,DTR_SVC,Peak_2021,ST_5252_DT_TX_Farmers Branch_75234-8300,1881,Yes
ST_5253_DT_NY_Brooklyn_11206-4120,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5253_DT_NY_Brooklyn_11206-4120,1453,Yes
ST_5253_DT_NY_Brooklyn_11206-4120,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5253_DT_NY_Brooklyn_11206-4120,2738,Yes
ST_5254_DT_OH_Napoleon_43545-1086,DT,Outbound,DTR_SVC,Peak_2021,ST_5254_DT_OH_Napoleon_43545-1086,892,Yes
ST_5255_DT_WA_Kent_98031-1536,DT,Outbound,DTR_SVC,Peak_2021,ST_5255_DT_WA_Kent_98031-1536,1979,Yes
ST_5256_DT_CA_Redding_96002-1120,DT,Outbound,DTR_SVC,Peak_2021,ST_5256_DT_CA_Redding_96002-1120,1696,Yes
ST_5257_DT_CA_La Verne_91750-3451,DT,Outbound,DTR_SVC,Peak_2021,ST_5257_DT_CA_La Verne_91750-3451,1754,Yes
ST_5258_DT_MD_Riverdale_20737-1226,DT,Outbound,DTR_SVC,Peak_2021,ST_5258_DT_MD_Riverdale_20737-1226,3248,Yes
ST_5259_DT_NJ_Raritan_08869-1929,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5259_DT_NJ_Raritan_08869-1929,476,Yes
ST_5259_DT_NJ_Raritan_08869-1929,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5259_DT_NJ_Raritan_08869-1929,1023,Yes
ST_525_DT_GA_Cartersville_30121-2235,DT,Outbound,DTR_SVC,Peak_2021,ST_525_DT_GA_Cartersville_30121-2235,2238,Yes
ST_5260_DT_GA_Decatur_30033-4323,DT,Outbound,DTR_SVC,Peak_2021,ST_5260_DT_GA_Decatur_30033-4323,1964,Yes
ST_5261_DT_WA_Yelm_98597-9425,DT,Outbound,DTR_SVC,Peak_2021,ST_5261_DT_WA_Yelm_98597-9425,2541,Yes
ST_5262_DT_NJ_Union City_7087,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5262_DT_NJ_Union City_7087,800,Yes
ST_5262_DT_NJ_Union City_7087,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5262_DT_NJ_Union City_7087,1706,Yes
ST_5264_DT_CT_Old Saybrook_06475-2150,DT,Outbound,DTR_SVC,Peak_2021,ST_5264_DT_CT_Old Saybrook_06475-2150,1554,Yes
ST_5265_DT_NJ_Belleville_07109-2922,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5265_DT_NJ_Belleville_07109-2922,1172,Yes
ST_5265_DT_NJ_Belleville_07109-2922,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5265_DT_NJ_Belleville_07109-2922,2301,Yes
ST_5267_DT_FL_Osprey_34229-9692,DT,Outbound,DTR_SVC,Peak_2021,ST_5267_DT_FL_Osprey_34229-9692,1189,Yes
ST_5269_DT_CA_Hughson_95326-8903,DT,Outbound,DTR_SVC,Peak_2021,ST_5269_DT_CA_Hughson_95326-8903,1173,Yes
ST_526_DT_AR_Ft Smith_72903-5541,DT,Outbound,DTR_SVC,Peak_2021,ST_526_DT_AR_Ft Smith_72903-5541,3824,Yes
ST_5271_DT_MI_Taylor_48180-1854,DT,Outbound,DTR_SVC,Peak_2021,ST_5271_DT_MI_Taylor_48180-1854,2314,Yes
ST_5272_DT_MI_Cedar Springs_49319-9451,DT,Outbound,DTR_SVC,Peak_2021,ST_5272_DT_MI_Cedar Springs_49319-9451,1975,Yes
ST_5273_DT_OH_Garfield Heights_44125-4525,DT,Outbound,DTR_SVC,Peak_2021,ST_5273_DT_OH_Garfield Heights_44125-4525,2180,Yes
ST_5274_DT_CA_San Diego_92111-3769,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5274_DT_CA_San Diego_92111-3769,603,Yes
ST_5274_DT_CA_San Diego_92111-3769,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5274_DT_CA_San Diego_92111-3769,1499,Yes
ST_5275_DT_MN_New Hope_55428-4926,DT,Outbound,DTR_SVC,Peak_2021,ST_5275_DT_MN_New Hope_55428-4926,1805,Yes
ST_5276_DT_WA_Woodinville_98072-8551,DT,Outbound,DTR_SVC,Peak_2021,ST_5276_DT_WA_Woodinville_98072-8551,2221,Yes
ST_5277_DT_IL_Chicago_60649-2310,DT,Outbound,DTR_SVC,Peak_2021,ST_5277_DT_IL_Chicago_60649-2310,4054,Yes
ST_5278_DT_SC_Greenwood_29646,DT,Outbound,DTR_SVC,Peak_2021,ST_5278_DT_SC_Greenwood_29646,2032,Yes
ST_5279_DT_CA_Hemet_92544-7200,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_5279_DT_CA_Hemet_92544-7200,699,Yes
ST_5279_DT_CA_Hemet_92544-7200,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_5279_DT_CA_Hemet_92544-7200,1855,Yes
ST_527_DT_AL_Selma_36703-2924,DT,Outbound,DTR_SVC,Peak_2021,ST_527_DT_AL_Selma_36703-2924,2399,Yes
ST_5280_DT_LA_Bogalusa_70427-2608,DT,Outbound,DTR_SVC,Peak_2021,ST_5280_DT_LA_Bogalusa_70427-2608,1802,Yes
ST_5281_DT_VA_Richmond_23224-2023,DT,Outbound,DTR_SVC,Peak_2021,ST_5281_DT_VA_Richmond_23224-2023,2145,Yes
ST_5282_DT_TN_Memphis_38127-7606,DT,Outbound,DTR_SVC,Peak_2021,ST_5282_DT_TN_Memphis_38127-7606,2957,Yes
ST_5283_DT_TX_El Paso_79912-5212,DT,Outbound,DTR_SVC,Peak_2021,ST_5283_DT_TX_El Paso_79912-5212,1351,Yes
ST_5285_DT_TX_Laredo_78046-0000,DT,Outbound,DTR_SVC,Peak_2021,ST_5285_DT_TX_Laredo_78046-0000,3615,Yes
ST_5286_DT_NC_Cary_27519-5685,DT,Outbound,DTR_SVC,Peak_2021,ST_5286_DT_NC_Cary_27519-5685,2493,Yes
